# ID kick map 	 
# Period: 150 mm 	Field: 1.9222701832023468 T 	Gap: 20 mm	# Energy: 6 GeV 	 Brho: 20.014345006794464 Tm
# ID length (m)
1.5
# Number of horizontal points
11
# Number of vertical points
11
# Horizontal kick angles x Brho^2 (T^2m^2)
START
	-0.01	-0.008	-0.006	-0.004	-0.002	0.0	0.002	0.004	0.006	0.008	0.01	
-0.005	0.002711458489148817	0.0022000515751813645	0.001665955834293491	0.0011165387951197097	0.0005593848249782962	-4.0825802211531124e-19	-0.000559384824978295	-0.001116538795119709	-0.0016659558342934937	-0.002200051575181365	-0.0027114584891488247	
-0.004	0.0026882791628436414	0.002182353204831346	0.0016539680784397504	0.0011098399324272323	0.0005567193920198328	3.1569341460641402e-18	-0.0005567193920198293	-0.0011098399324272247	-0.0016539680784397495	-0.0021823532048313426	-0.0026882791628436414	
-0.003	0.0026701126884730395	0.002168384352270152	0.0016443371171420986	0.0011042178672943253	0.0005543012160235115	4.713903522894896e-18	-0.0005543012160235108	-0.0011042178672943188	-0.0016443371171420997	-0.002168384352270154	-0.0026701126884730417	
-0.002	0.002657060709882977	0.0021582948252548925	0.001637295440596083	0.0010999992433141934	0.0005524148598513724	-3.2071399064302708e-18	-0.0005524148598513711	-0.0010999992433141973	-0.001637295440596079	-0.0021582948252548925	-0.0026570607098829707	
-0.001	0.0026491986458163233	0.0021521957927201287	0.001633006363581201	0.0010973916523613191	0.0005512255735585896	4.717623850417914e-18	-0.000551225573558586	-0.0010973916523613191	-0.001633006363581202	-0.0021521957927201295	-0.0026491986458163316	
0.0	0.002646572764055079	0.0021501551808092855	0.0016315660983205829	0.0010965101687468283	0.0005508201152409881	0.0	-0.0005508201152409881	-0.0010965101687468283	-0.0016315660983205829	-0.0021501551808092855	-0.002646572764055079	
0.001	0.0026491986458163233	0.0021521957927201287	0.001633006363581201	0.0010973916523613191	0.0005512255735585896	4.717623850417914e-18	-0.000551225573558586	-0.0010973916523613191	-0.001633006363581202	-0.0021521957927201295	-0.0026491986458163316	
0.002	0.002657060709882977	0.0021582948252548925	0.001637295440596083	0.0010999992433141934	0.0005524148598513724	-3.2071399064302708e-18	-0.0005524148598513711	-0.0010999992433141973	-0.001637295440596079	-0.0021582948252548925	-0.0026570607098829707	
0.003	0.0026701126884730395	0.002168384352270152	0.0016443371171420986	0.0011042178672943253	0.0005543012160235115	4.713903522894896e-18	-0.0005543012160235108	-0.0011042178672943188	-0.0016443371171420997	-0.002168384352270154	-0.0026701126884730417	
0.004	0.0026882791628436414	0.002182353204831346	0.0016539680784397504	0.0011098399324272323	0.0005567193920198328	3.1569341460641402e-18	-0.0005567193920198293	-0.0011098399324272247	-0.0016539680784397495	-0.0021823532048313426	-0.0026882791628436414	
0.005	0.002711458489148817	0.0022000515751813645	0.001665955834293491	0.0011165387951197097	0.0005593848249782962	-4.0825802211531124e-19	-0.000559384824978295	-0.001116538795119709	-0.0016659558342934937	-0.002200051575181365	-0.0027114584891488247	
# Vertical kick angles x Brho^2 (T^2m^2)
START
	-0.01	-0.008	-0.006	-0.004	-0.002	0.0	0.002	0.004	0.006	0.008	0.01	
-0.005	-5.189725119980333e-05	-5.403845658019287e-05	-5.5766431147885475e-05	-5.7030062546067996e-05	-5.780003247426444e-05	-5.805428256302403e-05	-5.780003247426444e-05	-5.7030062546067996e-05	-5.5766431147885475e-05	-5.403845658019287e-05	-5.189725119980333e-05	
-0.004	-4.149416365265354e-05	-4.320193886933782e-05	-4.458668703290801e-05	-4.55850296675098e-05	-4.6186830682562966e-05	-4.6367557672775667e-05	-4.6186830682562966e-05	-4.55850296675098e-05	-4.458668703290801e-05	-4.320193886933782e-05	-4.149416365265354e-05	
-0.003	-3.1096781360601765e-05	-3.237105467545437e-05	-3.3413136078031323e-05	-3.416577179478815e-05	-3.460758480975677e-05	-3.4740963759772464e-05	-3.460758480975677e-05	-3.416577179478815e-05	-3.3413136078031323e-05	-3.237105467545437e-05	-3.1096781360601765e-05	
-0.002	-2.0716738742435293e-05	-2.1567075202182184e-05	-2.226074636018786e-05	-2.2770411304640693e-05	-2.3049388804409352e-05	-2.314517180391938e-05	-2.3049388804409352e-05	-2.2770411304640693e-05	-2.226074636018786e-05	-2.1567075202182184e-05	-2.0716738742435293e-05	
-0.001	-1.0354490027239832e-05	-1.0779695302102397e-05	-1.112613553009643e-05	-1.1387036287328072e-05	-1.1519371957458507e-05	-1.1568084141531794e-05	-1.1519371957458507e-05	-1.1387036287328072e-05	-1.112613553009643e-05	-1.0779695302102397e-05	-1.0354490027239832e-05	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.001	1.0354490027239832e-05	1.0779695302102806e-05	1.112613553009643e-05	1.1387036287328478e-05	1.1519371957458914e-05	1.1568084141531794e-05	1.1519371957458914e-05	1.1387036287328478e-05	1.112613553009643e-05	1.0779695302102806e-05	1.0354490027239832e-05	
0.002	2.0716738742435293e-05	2.1567075202182184e-05	2.2260746360187453e-05	2.27704113046411e-05	2.3049388804409352e-05	2.314517180391938e-05	2.3049388804409352e-05	2.27704113046411e-05	2.2260746360187453e-05	2.1567075202182184e-05	2.0716738742435293e-05	
0.003	3.1096781360601765e-05	3.2371054675454775e-05	3.341313607803173e-05	3.416577179478815e-05	3.4607584809757175e-05	3.4740963759772464e-05	3.4607584809757175e-05	3.416577179478815e-05	3.341313607803173e-05	3.2371054675454775e-05	3.1096781360601765e-05	
